"Date of News/Twitter","Tweet content/news headline","source of news / person name who has tweeted","label","score",,,,,
"2022-03-05 07:54:23","RT @IRENA: 📆The development of green #hydrogen is still in the early stages, and more can be done to scale up the #technology &amp; make the #E…","Ute_Collier","NEGATIVE",0.928349435329437,,,,,
"2022-03-05 07:53:26","@NEOM Green hydrogen is a farce","SJFarbman","NEGATIVE",0.84055083990097,,,,,
"2022-03-05 07:50:58","RT @Enapter_: .@Protium18 delivers incredible work in the UK, and we are thrilled to support them as their business and project pipeline sc…","douglaschongys","POSITIVE",0.999797165393829,,,,,
"2022-03-05 07:48:50","https://t.co/cGl3CaOxiS","DovifatB","NEGATIVE",0.991318106651306,,,,,
"2022-03-05 07:47:40","RT @IRENA: 📆The development of green #hydrogen is still in the early stages, and more can be done to scale up the #technology &amp; make the #E…","EBiancoIT","NEGATIVE",0.928349435329437,,,,,
"2022-03-05 07:44:06","@Hydrogeit ”The project … will produce 300,000 tons of green hydrogen per year … by the end of the decade.“
Colonialism 2.0 is coming, but very slowly.
From 1884 until 1915 Namibia was called ”German South West Africa“.","razerrath","NEGATIVE",0.944022238254547,,,,,
"2022-03-05 07:38:39","RT @mnreindia: The #Budget Webinar brings together industry leaders, policymakers and experts to identify actionable strategies for domesti…","tovihoto","POSITIVE",0.994267821311951,,,,,
"2022-03-05 07:38:36","@elonmusk Sustainable energy? What % of electricity that goes into your cars is from renewable sources? All electric cars do is shift energy production from city streets to power stations where the energy is generated. Only way to go is green hydrogen but a step too far to save this planet","teknomic","NEGATIVE",0.992778956890106,,,,,
"2022-03-05 07:33:59","RT @energitodayID: Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat untuk mengembangkan bisnis Green Hydrogen dan Green Amm…","armaged0n92","NEGATIVE",0.973787069320679,,,,,
"2022-03-05 07:32:43","RT @energitodayID: PT Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat mengembangkan bisnis Green Hydrogen dan Green Ammoni…","armaged0n92","NEGATIVE",0.969118893146515,,,,,
"2022-03-05 07:30:12","Focus on Renewable Energy emphasized

10,000 solar irrigation pumps sets
5,000 MW hybrid park in 8 districts
2,000 MW underground storage at Sharavati Basin to be set for ₹5,391 crore

Big Boost to National Green Hydrogen Mission","bykarthikreddy","POSITIVE",0.976032853126526,,,,,
"2022-03-05 07:28:50","RT @cinea_eu: 🔌⛴️#Electric and #hydrogen-powered #boats can make urban #transport more #sustainable.

Find out how the #EU-funded #TrAM pro…","aga_kempny","NEGATIVE",0.9843310713768,,,,,
"2022-03-05 07:25:20","RT @fuelcellsworks: Excellent story from the U.S.-#GreenHydrogen International Announces #HydrogenCity, #Texas  World's Largest Green #Hydr…","mar13hydrogen","POSITIVE",0.999233603477478,,,,,
"2022-03-05 07:25:01","Excellent story from the U.S.-#GreenHydrogen International Announces #HydrogenCity, #Texas  World's Largest Green #Hydrogen Production &amp; Storage Hub-Project is centered around facility in the #PiedrasPintas Salt Dome-https://t.co/l1U2d84Cyw  #HydrogenNow #GreenH2 #FuelCells #H2","fuelcellsworks","POSITIVE",0.994935214519501,,,,,
"2022-03-05 07:24:58","RT @HydrogenCentral: Indonesia to Develop Green Hydrogen, Ammonia, CCUS to Reduce Emissions

@pupuk_indonesia

#HydrogenCentral #HydrogenNe…","SESuter1","NEGATIVE",0.88928633928299,,,,,
"2022-03-05 07:21:29","RT @HydrogenCentral: [Video] Russia – Ukraine War ‘Will Accelerate’ Move to Green Hydrogen, Renewable Energy: Plug Power CEO

@AndyMarsh15…","mar13hydrogen","POSITIVE",0.978393495082855,,,,,
"2022-03-05 07:19:56","RT @meredith_annex: Ukraine War Makes Green Hydrogen Competitive

My latest for @BloombergNEF. The economics may change, but more companies…","MeruemGI","NEGATIVE",0.985775768756866,,,,,
"2022-03-05 07:18:58","How To Benefit From The Green Hydrogen Wave? | Smart Money | CNBC TV18 https://t.co/EYdaagEUPL via @YouTube","amitsharmalie","NEGATIVE",0.988431334495544,,,,,
"2022-03-05 07:17:44","RT @HydrogenCentral: H2 Peru Publishes a Draft Law for The Promotion of Green Hydrogen

@h2_peru
@H2peru

#HydrogenCentral #HydrogenNews #H…","SESuter1","NEGATIVE",0.981298863887787,,,,,
"2022-03-05 07:16:58","Ukraine has the biggest nuclear power plant in Europe, add a Russian attack could have set off a nuclear catastrophe. It's time to move away from nuclear energy and toward wind and solar, most likely paired with green hydrogen.
https://t.co/Iwv3JvcBIV","LuvSustainables","NEGATIVE",0.994717657566071,,,,,
"2022-03-05 07:14:44","RT @HydrogenCentral: South Africa – Project to Produce Green Hydrogen as Proof-of-Concept

#HydrogenCentral #HydrogenNews #Hydrogen #FuelCe…","SESuter1","NEGATIVE",0.821471095085144,,,,,
"2022-03-05 07:14:01","Desert Bloom Hydrogen project granted Major Project Status by the #NorthernTerritory Government, paving the way for the production of commercial quantities of green hydrogen from 2023. Read more: https://t.co/vYzuyq2HBz
#HydrogenEnergy #RenewableHydrogen #GreenHydrogen @DIHubNT","DIHubNT","POSITIVE",0.902437329292297,,,,,
"2022-03-05 07:12:47","Mark Cuban-backed blockchain DAO partners with Namibia for sustainability initiative | dClimate is working with University of Namibia to measure and verify the carbon benefits of N #dao

https://t.co/KX9IxByHYH","tangible_token","NEGATIVE",0.758098304271698,,,,,
"2022-03-05 07:12:26","RT @meredith_annex: Ukraine War Makes Green Hydrogen Competitive

My latest for @BloombergNEF. The economics may change, but more companies…","Hydrogenligaen","NEGATIVE",0.985775768756866,,,,,
"2022-03-05 07:12:23","RT @h2_view: #H2View repost: A brand-new catalyst-coated membrane technology is being developed by @honeywell with hopes that it was suppor…","SESuter1","NEGATIVE",0.999199569225311,,,,,
"2022-03-05 07:11:06","RT @meredith_annex: Ukraine War Makes Green Hydrogen Competitive

My latest for @BloombergNEF. The economics may change, but more companies…","IrelandHydrogen","NEGATIVE",0.985775768756866,,,,,
"2022-03-05 07:08:35","RT @kaffjamesnewtow: PM to India Inc: Invest in green hydrogen output | Business News,The Indian Express https://t.co/2wNWO4Ts8q","DovifatB","NEGATIVE",0.982460916042328,,,,,
"2022-03-05 07:08:13","RT @OECDinnovation: On the road to #CarbonNeutrality by 2030, #hydrogen has a pivotal role to play. But what do gov'ts need to do? 

We ana…","C_Criscuolo","NEGATIVE",0.932285487651825,,,,,
"2022-03-05 07:06:35","@H2Societies @mar13hydrogen As co-founder of the Hydrogen Assoziation of 1989 in Hamburg, Germany, I am grateful and optimistic that two Great Compagnies in India are going forward with green Hydrogen. We are ready to cooperate fully in shipping and more, Pls contact us, nwschues@laeisz.de, yours trulyNWS","Sches14","POSITIVE",0.999163150787354,,,,,
"2022-03-05 07:04:23","@elonmusk Would it not make better sense to scale up renewable energy &amp"," produce #Green #hydrogen to replace #fossilfuels....","IrelandHydrogen","NEGATIVE",0.997283935546875,,,,
"2022-03-05 07:03:59","@mana_kailani @GretaThunberg ..not to be rude about Andrew Forrest, I just overlooked him.
To any person seriously interested in energy policy, #Labor and #Liberal  - the one utter disaster or the other - these two men are the only national figures other than @Greens to be adamant on GREEN hydrogen #auspol","wired_we","NEGATIVE",0.998835384845733,,,,,
"2022-03-05 06:59:59","Why don’t we price/tax fuels by tiers of consumption ? eg tax % increases with every MWh consumed. It could keep demand down to help keep wholesale price down, and it could make eg green hydrogen competitive with the last n% of industrial consumption.","keithalexander","NEGATIVE",0.996772468090057,,,,,
"2022-03-05 06:54:45","Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/POTZwNQeT6","pudxar","NEGATIVE",0.992453634738922,,,,,
"2022-03-05 06:53:48","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪

https://t.co/0QjzvfXqtT","perihw","NEGATIVE",0.991505324840546,,,,,
"2022-03-05 06:53:19","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪

https://t.co/c6Xm2aWK6Z","kxerang","NEGATIVE",0.991201400756836,,,,,
"2022-03-05 06:51:47","Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/NPFDlByUAJ","pvrivasi","NEGATIVE",0.992175877094269,,,,,
"2022-03-05 06:51:16","Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia💙💙

https://t.co/J2gIeFk9jw

#EnergizingYou
#EnergizingYourFuture https://t.co/kYNYHstzOY","saye_ipin","NEGATIVE",0.721030294895172,,,,,
"2022-03-05 06:50:25","World’s largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for Elon Musk | Recharge ~ Startup plans 60GW green H2 project in Texas @elonmusk @spacex https://t.co/9VzSK7MqIC","jplatt04","POSITIVE",0.937471568584442,,,,,
"2022-03-05 06:49:20","World’s largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for Elon Musk https://t.co/xXhrheIHG0","AggregateGlobal","POSITIVE",0.964479207992554,,,,,
"2022-03-05 06:46:14","RT @BrucePerens: There is no ""green"" hydrogen. There is just the hydrogen that requires energy-hogging cryogenics to be stored efficiently,…","Ea5Iyl","NEGATIVE",0.997399568557739,,,,,
"2022-03-05 06:44:16","Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/Vruizqc8Vu

#EnergizingYou
#EnergizingYourFuture https://t.co/1COrmlJER0","pudxar","NEGATIVE",0.98029100894928,,,,,
"2022-03-05 06:44:03","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/l0jeO8fqXe

#EnergizingYou
#EnergizingYourFuture https://t.co/QCgKAxWpTy","perihw","NEGATIVE",0.993165910243988,,,,,
"2022-03-05 06:43:48","Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/FvY52DXZls

#EnergizingYou
#EnergizingYourFuture https://t.co/ZYf7cdWD0a","sejakz","NEGATIVE",0.981140375137329,,,,,
"2022-03-05 06:43:13","RT @respectmyplanet: 1/6 - Keeping it real... Did you read Rechargenews article yesterday abt world's largest green #hydrogen hub west of C…","TadashiOgitsu","POSITIVE",0.997573673725128,,,,,
"2022-03-05 06:42:17","#e blueeconomy519@gmail.com RINA and 5M Renewables sign MOU to develop the Floating Green Hydrogen Vessel Project https://t.co/h8Ozl7aPLq","HayamMagdy18","NEGATIVE",0.980201780796051,,,,,
"2022-03-05 06:42:03","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/SHRFBrUArl

#EnergizingYou
#EnergizingYourFuture https://t.co/CK0ZJxEHUP","pvrivasi","NEGATIVE",0.992962181568146,,,,,
"2022-03-05 06:41:39","RT @william_sw: @cleantechnica Well cleantechnica, since you ve been spreading so much propaganda against green Hydrogen I guess you prefer…","TadashiOgitsu","NEGATIVE",0.945693731307983,,,,,
"2022-03-05 06:40:17","RT @energitodayID: PT Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat mengembangkan bisnis Green Hydrogen dan Green Ammoni…","Slametriadi92","NEGATIVE",0.969118893146515,,,,,
"2022-03-05 06:40:00","Talking of the National Hydrogen Mission, the Prime Minister said India can become a green hydrogen hub, given its advantage in the form of abundant renewable energy power.

(By @riturajbaruah1) 

https://t.co/zsBt7ELH8a","livemint","POSITIVE",0.87542998790741,,,,,
"2022-03-05 06:38:14","RT @energitodayID: Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat untuk mengembangkan bisnis Green Hydrogen dan Green Amm…","AjeNdaru","NEGATIVE",0.973787069320679,,,,,
"2022-03-05 06:37:25","RT @energitodayID: PT Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat mengembangkan bisnis Green Hydrogen dan Green Ammoni…","AjeNdaru","NEGATIVE",0.969118893146515,,,,,
"2022-03-05 06:36:45","#Russia´s invasion is yet another factor that will certainly increase interest in #greenammonia as part of the world's energy mix. Glad to find out that big emerging countries such as #India are already crafting policies about it.
https://t.co/hvT5I3rP8n","AdrianDuhalt","POSITIVE",0.998118817806244,,,,,
"2022-03-05 06:36:39","RT @son__of_adam: Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertam…","perihw","POSITIVE",0.510398089885712,,,,,
"2022-03-05 06:36:24","RT @Seputar_Energi_: Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/xXK7cwmjIH

#EnergizingY…","perihw","NEGATIVE",0.992592871189117,,,,,
"2022-03-05 06:31:46","RT @energitodayID: Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat untuk mengembangkan bisnis Green Hydrogen dan Green Amm…","hadisum4rno","NEGATIVE",0.973787069320679,,,,,
"2022-03-05 06:29:31","RT @son__of_adam: Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertam…","pvrivasi","POSITIVE",0.510398089885712,,,,,
"2022-03-05 06:28:58","RT @Seputar_Energi_: Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/xXK7cwmjIH

#EnergizingY…","pvrivasi","NEGATIVE",0.992592871189117,,,,,
"2022-03-05 06:28:26","Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation Sepakat Kembangkan Bisnis Blue/Green  Hydrogen dan Ammonia https://t.co/PqcxvXvOv6","PAREPOS_ONLINE","NEGATIVE",0.990274786949158,,,,,
"2022-03-05 06:22:27","Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/tVXQCywa5u

#EnergizingYou
#EnergizingYourFuture https://t.co/pACYe9sLFP","son__of_adam","NEGATIVE",0.983620882034302,,,,,
"2022-03-05 06:17:56","RT @energitodayID: Pertamina, PT Pupuk Indonesia dan Mitsubishi Corporation sepakat untuk mengembangkan bisnis Green Hydrogen dan Green Amm…","unedo18","NEGATIVE",0.973787069320679,,,,,
"2022-03-05 06:16:36","Pupuk Indonesia sangat optimis dapat memberikan kontribusi yang besar dalam pembangunan dan pengembangan green hydrogen, green ammonia  maupun blue ammonia. https://t.co/R0n9A5ZwmL","pupuk_indonesia","NEGATIVE",0.983286499977112,,,,,
"2022-03-05 06:16:32","@IBM, Worley and ABB partner on green hydrogen initiative https://t.co/5rkzZwAZm7","idrobinson","NEGATIVE",0.978391110897064,,,,,
"2022-03-05 06:14:29","RT @members_forum: James Mnyupe

Presidential Economic Adviser; Green Hydrogen Commissioner, Office of the President of Namibia, Namibia ht…","arxvltd","POSITIVE",0.890496790409088,,,,,
"2022-03-05 06:14:12","Sahabat, 

PT Pupuk Indonesia (Persero) siap untuk mengembangkan bisnis Green Hydrogen, Green Amnonia Value Chain serta Carbon Capture Utilization and Storage (CCUS) sejalan dengan target pemerintah dalam menurunkan emisi sebesar 29% pada tahun 2030. https://t.co/IqXCGhNO0f","pupuk_indonesia","NEGATIVE",0.981704592704773,,,,,
"2022-03-05 06:13:50","Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/sydoGooKBX","tiyvm","NEGATIVE",0.991761922836304,,,,,
"2022-03-05 06:13:47","In case if you have missed attending EQ Webinar on INDIA’S Green Hydrogen Policy 2022, please find below the link, Watch Now !!!
Link: 
https://t.co/d3i1qla1yR

Greenko Group @FortumIndia @ntpclimited @Enerparc
@HindujaRE @ACMEGroup_India

#EQ #Webinar #INDIA #greenhydrogenpolicy","EQMagPro","NEGATIVE",0.937838673591614,,,,,
"2022-03-05 06:08:19","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia💚💚

https://t.co/yWPnqT561l

#EnergizingYou
#EnergizingYourFuture https://t.co/2JnfchM07I","saye_upin","NEGATIVE",0.98523473739624,,,,,
"2022-03-05 06:07:26","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","PrezLives2022","NEGATIVE",0.977928817272186,,,,,
"2022-03-05 06:06:09","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/xXK7cwmjIH

#EnergizingYou
#EnergizingYourFuture https://t.co/cbkJNm2Mbn","Seputar_Energi_","NEGATIVE",0.992656886577606,,,,,
"2022-03-05 06:06:05","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪

https://t.co/fFziNQf7fN","letspwarty","NEGATIVE",0.990652441978455,,,,,
"2022-03-05 06:05:04","Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪

https://t.co/tDEMHQxLBo","LuluMariah4","NEGATIVE",0.992075800895691,,,,,
"2022-03-05 06:01:33","RT @winnie12540407: https://t.co/q9RFcbwltz","KSchnidrig","NEGATIVE",0.990438282489777,,,,,
"2022-03-05 05:57:09","Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize https://t.co/QtF8OTuJzl #EV #VE #MOBILITY #NewMobility","SocialMedia_Car","NEGATIVE",0.997857749462128,,,,,
"2022-03-05 05:55:41","RT @EarthAccounting: Plug &amp"," play electrolyzer for #GreenHydrogen production from Germany https://t.co/vghWEE04pC","EarthAccounting","NEGATIVE",0.990066766738892,,,,
"2022-03-05 05:53:09","RT @fuelcellsworks: Locally Grown #GreenHydrogen Project Will Power a #ZeroEmissions Future - A $2 million #Canberra-based project that pro…","Complast_Ltd","POSITIVE",0.982259929180145,,,,,
"2022-03-05 05:46:55","RT @fuelcellsworks: Locally Grown #GreenHydrogen Project Will Power a #ZeroEmissions Future - A $2 million #Canberra-based project that pro…","trevorcoker2","POSITIVE",0.982259929180145,,,,,
"2022-03-05 05:43:00","RT @cleantechnica: Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize https://t.co/m8Zyqe…","SparshS26827552","NEGATIVE",0.998369872570038,,,,,
"2022-03-05 05:37:51","The #green #energy revolution promised by nuclear fusion is now a step closer, thanks to the first successful use of a cutting-edge #AI system to shape the superheated hydrogen plasmas inside a fusion reactor.

#AI is changing the way we invent!

https://t.co/Km5vimz7aV","thewhyman","POSITIVE",0.99898773431778,,,,,
"2022-03-05 05:34:37","Accelerating creation of #hydrogen ecosystem serve #India/#Bharatavarsha and useful to other countries as well
https://t.co/coT4TZwneJ","raghuveer_d","POSITIVE",0.995110213756561,,,,,
"2022-03-05 05:34:11","RT @TreesEngineerng: Artifical Intelligence (AI), green hydrogen energy, advanced engineering in renewables, bioenergy, and the internet of…","lkafle","POSITIVE",0.918985486030579,,,,,
"2022-03-05 05:31:22","@BrianGitt @ccbecker271 Or batteries, of green hydrogen, water storage.  Come on, nag sayers, get creative!","sljpdx","POSITIVE",0.983696222305298,,,,,
"2022-03-05 05:26:37","Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize: Transport &amp; Environment and consumer group BEUC call on the European Commission to require that hydrogen targets are coupled with… https://t.co/4bOoqOEAmZ #Renewable #Energy https://t.co/spavECH1bi","RenewableSearch","NEGATIVE",0.994198083877564,,,,,
